,time,TD,N,CH
2535,25.35000,36.60695,38.11171,1.86973
2536,25.36000,36.62601,38.13114,1.86917
2537,25.37000,36.64508,38.15057,1.86861
2538,25.38000,36.66416,38.17001,1.86805
2539,25.39000,36.68325,38.18947,1.86749
2540,25.40000,36.70235,38.20893,1.86693
2541,25.41000,36.72146,38.22839,1.86637
2542,25.42000,36.74058,38.24787,1.86581
2543,25.43000,36.75971,38.26736,1.86525
2544,25.44000,36.77884,38.28686,1.86469
2545,25.45000,36.79799,38.30636,1.86413
2546,25.46000,36.81715,38.32587,1.86357
2547,25.47000,36.83632,38.34540,1.86301
2548,25.48000,36.85550,38.36493,1.86245
2549,25.49000,36.87468,38.38447,1.86189
2550,25.50000,36.89388,38.40402,1.86134
2551,25.51000,36.91309,38.42357,1.86078
2552,25.52000,36.93230,38.44314,1.86022
2553,25.53000,36.95153,38.46271,1.85966
2554,25.54000,36.97077,38.48230,1.85910
2555,25.55000,36.99001,38.50189,1.85855
2556,25.56000,37.00927,38.52149,1.85799
2557,25.57000,37.02853,38.54111,1.85743
2558,25.58000,37.04781,38.56073,1.85687
2559,25.59000,37.06709,38.58035,1.85632
2560,25.60000,37.08639,38.59999,1.85576
2561,25.61000,37.10569,38.61964,1.85520
2562,25.62000,37.12501,38.63929,1.85465
2563,25.63000,37.14433,38.65896,1.85409
2564,25.64000,37.16367,38.67863,1.85353
2565,25.65000,37.18301,38.69831,1.85298
2566,25.66000,37.20237,38.71801,1.85242
2567,25.67000,37.22173,38.73771,1.85187
2568,25.68000,37.24110,38.75741,1.85131
2569,25.69000,37.26049,38.77713,1.85076
2570,25.70000,37.27988,38.79686,1.85020
2571,25.71000,37.29928,38.81660,1.84965
2572,25.72000,37.31870,38.83634,1.84909
2573,25.73000,37.33812,38.85610,1.84854
2574,25.74000,37.35755,38.87586,1.84798
2575,25.75000,37.37700,38.89563,1.84743
2576,25.76000,37.39645,38.91541,1.84687
2577,25.77000,37.41591,38.93520,1.84632
2578,25.78000,37.43539,38.95500,1.84577
2579,25.79000,37.45487,38.97481,1.84521
2580,25.80000,37.47436,38.99463,1.84466
2581,25.81000,37.49386,39.01445,1.84411
2582,25.82000,37.51337,39.03429,1.84355
2583,25.83000,37.53290,39.05413,1.84300
2584,25.84000,37.55243,39.07399,1.84245
2585,25.85000,37.57197,39.09385,1.84189
2586,25.86000,37.59152,39.11372,1.84134
2587,25.87000,37.61108,39.13360,1.84079
2588,25.88000,37.63066,39.15349,1.84024
2589,25.89000,37.65024,39.17339,1.83968
2590,25.90000,37.66983,39.19330,1.83913
2591,25.91000,37.68943,39.21321,1.83858
2592,25.92000,37.70904,39.23314,1.83803
2593,25.93000,37.72866,39.25307,1.83748
2594,25.94000,37.74830,39.27302,1.83693
2595,25.95000,37.76794,39.29297,1.83638
2596,25.96000,37.78759,39.31293,1.83583
2597,25.97000,37.80725,39.33291,1.83528
2598,25.98000,37.82692,39.35289,1.83472
2599,25.99000,37.84660,39.37288,1.83417
2600,26.00000,37.86629,39.39287,1.83362
2601,26.01000,37.88600,39.41288,1.83307
2602,26.02000,37.90571,39.43290,1.83252
2603,26.03000,37.92543,39.45293,1.83197
2604,26.04000,37.94516,39.47296,1.83143
2605,26.05000,37.96490,39.49301,1.83088
2606,26.06000,37.98465,39.51306,1.83033
2607,26.07000,38.00441,39.53312,1.82978
2608,26.08000,38.02419,39.55320,1.82923
2609,26.09000,38.04397,39.57328,1.82868
2610,26.10000,38.06376,39.59337,1.82813
2611,26.11000,38.08356,39.61347,1.82758
2612,26.12000,38.10337,39.63358,1.82703
2613,26.13000,38.12319,39.65369,1.82649
2614,26.14000,38.14303,39.67382,1.82594
2615,26.15000,38.16287,39.69396,1.82539
2616,26.16000,38.18272,39.71410,1.82484
2617,26.17000,38.20258,39.73426,1.82430
2618,26.18000,38.22245,39.75442,1.82375
2619,26.19000,38.24234,39.77460,1.82320
2620,26.20000,38.26223,39.79478,1.82266
2621,26.21000,38.28213,39.81497,1.82211
2622,26.22000,38.30204,39.83517,1.82156
2623,26.23000,38.32197,39.85538,1.82102
2624,26.24000,38.34190,39.87560,1.82047
2625,26.25000,38.36184,39.89583,1.81992
2626,26.26000,38.38180,39.91607,1.81938
2627,26.27000,38.40176,39.93632,1.81883
2628,26.28000,38.42173,39.95658,1.81829
2629,26.29000,38.44172,39.97684,1.81774
2630,26.30000,38.46171,39.99712,1.81720
2631,26.31000,38.48171,40.01740,1.81665
2632,26.32000,38.50173,40.03770,1.81611
2633,26.33000,38.52175,40.05800,1.81556
2634,26.34000,38.54178,40.07832,1.81502
2635,26.35000,38.56183,40.09864,1.81447
2636,26.36000,38.58188,40.11897,1.81393
2637,26.37000,38.60195,40.13931,1.81338
2638,26.38000,38.62202,40.15966,1.81284
2639,26.39000,38.64211,40.18002,1.81230
2640,26.40000,38.66220,40.20039,1.81175
2641,26.41000,38.68231,40.22077,1.81121
2642,26.42000,38.70242,40.24116,1.81067
2643,26.43000,38.72255,40.26155,1.81012
2644,26.44000,38.74268,40.28196,1.80958
2645,26.45000,38.76283,40.30238,1.80904
2646,26.46000,38.78299,40.32280,1.80849
2647,26.47000,38.80315,40.34324,1.80795
2648,26.48000,38.82333,40.36368,1.80741
2649,26.49000,38.84352,40.38413,1.80687
2650,26.50000,38.86371,40.40460,1.80632
2651,26.51000,38.88392,40.42507,1.80578
2652,26.52000,38.90414,40.44555,1.80524
2653,26.53000,38.92437,40.46604,1.80470
2654,26.54000,38.94461,40.48654,1.80416
2655,26.55000,38.96485,40.50705,1.80362
2656,26.56000,38.98511,40.52757,1.80308
2657,26.57000,39.00538,40.54810,1.80254
2658,26.58000,39.02566,40.56864,1.80199
2659,26.59000,39.04595,40.58919,1.80145
2660,26.60000,39.06625,40.60975,1.80091
2661,26.61000,39.08656,40.63031,1.80037
2662,26.62000,39.10688,40.65089,1.79983
2663,26.63000,39.12721,40.67148,1.79929
2664,26.64000,39.14755,40.69207,1.79875
2665,26.65000,39.16790,40.71268,1.79821
2666,26.66000,39.18826,40.73329,1.79768
2667,26.67000,39.20864,40.75391,1.79714
2668,26.68000,39.22902,40.77455,1.79660
2669,26.69000,39.24941,40.79519,1.79606
2670,26.70000,39.26981,40.81584,1.79552
2671,26.71000,39.29023,40.83651,1.79498
2672,26.72000,39.31065,40.85718,1.79444
2673,26.73000,39.33108,40.87786,1.79390
2674,26.74000,39.35153,40.89855,1.79337
2675,26.75000,39.37198,40.91925,1.79283
2676,26.76000,39.39245,40.93996,1.79229
2677,26.77000,39.41292,40.96068,1.79175
2678,26.78000,39.43341,40.98141,1.79122
2679,26.79000,39.45390,41.00215,1.79068
2680,26.80000,39.47441,41.02290,1.79014
2681,26.81000,39.49493,41.04365,1.78960
2682,26.82000,39.51545,41.06442,1.78907
2683,26.83000,39.53599,41.08520,1.78853
2684,26.84000,39.55654,41.10599,1.78799
2685,26.85000,39.57710,41.12678,1.78746
2686,26.86000,39.59767,41.14759,1.78692
2687,26.87000,39.61824,41.16840,1.78639
2688,26.88000,39.63883,41.18923,1.78585
2689,26.89000,39.65943,41.21006,1.78531
2690,26.90000,39.68004,41.23091,1.78478
2691,26.91000,39.70066,41.25176,1.78424
2692,26.92000,39.72130,41.27263,1.78371
2693,26.93000,39.74194,41.29350,1.78317
2694,26.94000,39.76259,41.31438,1.78264
2695,26.95000,39.78325,41.33528,1.78210
2696,26.96000,39.80392,41.35618,1.78157
2697,26.97000,39.82461,41.37709,1.78103
2698,26.98000,39.84530,41.39801,1.78050
2699,26.99000,39.86601,41.41894,1.77997
2700,27.00000,39.88672,41.43989,1.77943
2701,27.01000,39.90745,41.46084,1.77890
2702,27.02000,39.92818,41.48180,1.77836
2703,27.03000,39.94893,41.50277,1.77783
2704,27.04000,39.96968,41.52375,1.77730
2705,27.05000,39.99045,41.54474,1.77677
2706,27.06000,40.01123,41.56574,1.77623
2707,27.07000,40.03202,41.58675,1.77570
2708,27.08000,40.05282,41.60777,1.77517
2709,27.09000,40.07362,41.62880,1.77463
2710,27.10000,40.09444,41.64983,1.77410
2711,27.11000,40.11527,41.67088,1.77357
2712,27.12000,40.13612,41.69194,1.77304
2713,27.13000,40.15697,41.71301,1.77251
2714,27.14000,40.17783,41.73409,1.77197
2715,27.15000,40.19870,41.75517,1.77144
2716,27.16000,40.21958,41.77627,1.77091
2717,27.17000,40.24048,41.79738,1.77038
2718,27.18000,40.26138,41.81850,1.76985
2719,27.19000,40.28230,41.83962,1.76932
2720,27.20000,40.30322,41.86076,1.76879
2721,27.21000,40.32416,41.88191,1.76826
2722,27.22000,40.34510,41.90306,1.76773
2723,27.23000,40.36606,41.92423,1.76720
2724,27.24000,40.38703,41.94541,1.76667
2725,27.25000,40.40800,41.96659,1.76614
2726,27.26000,40.42899,41.98779,1.76561
2727,27.27000,40.44999,42.00899,1.76508
2728,27.28000,40.47100,42.03021,1.76455
2729,27.29000,40.49202,42.05143,1.76402
2730,27.30000,40.51305,42.07267,1.76349
2731,27.31000,40.53410,42.09391,1.76296
2732,27.32000,40.55515,42.11517,1.76243
2733,27.33000,40.57621,42.13643,1.76190
2734,27.34000,40.59728,42.15771,1.76137
2735,27.35000,40.61837,42.17899,1.76085
2736,27.36000,40.63946,42.20029,1.76032
2737,27.37000,40.66057,42.22159,1.75979
2738,27.38000,40.68168,42.24291,1.75926
2739,27.39000,40.70281,42.26423,1.75873
2740,27.40000,40.72395,42.28557,1.75821
2741,27.41000,40.74510,42.30691,1.75768
2742,27.42000,40.76626,42.32826,1.75715
2743,27.43000,40.78743,42.34963,1.75663
2744,27.44000,40.80861,42.37100,1.75610
2745,27.45000,40.82980,42.39239,1.75557
2746,27.46000,40.85100,42.41378,1.75504
2747,27.47000,40.87221,42.43519,1.75452
2748,27.48000,40.89343,42.45660,1.75399
2749,27.49000,40.91467,42.47802,1.75347
2750,27.50000,40.93591,42.49946,1.75294
2751,27.51000,40.95717,42.52090,1.75241
2752,27.52000,40.97843,42.54236,1.75189
2753,27.53000,40.99971,42.56382,1.75136
2754,27.54000,41.02100,42.58529,1.75084
2755,27.55000,41.04229,42.60678,1.75031
2756,27.56000,41.06360,42.62827,1.74979
2757,27.57000,41.08492,42.64978,1.74926
2758,27.58000,41.10625,42.67129,1.74874
2759,27.59000,41.12759,42.69282,1.74821
2760,27.60000,41.14895,42.71435,1.74769
2761,27.61000,41.17031,42.73590,1.74716
2762,27.62000,41.19168,42.75745,1.74664
2763,27.63000,41.21307,42.77901,1.74612
2764,27.64000,41.23446,42.80059,1.74559
2765,27.65000,41.25587,42.82217,1.74507
2766,27.66000,41.27728,42.84377,1.74455
2767,27.67000,41.29871,42.86537,1.74402
2768,27.68000,41.32015,42.88699,1.74350
2769,27.69000,41.34160,42.90861,1.74298
2770,27.70000,41.36306,42.93025,1.74245
2771,27.71000,41.38453,42.95189,1.74193
2772,27.72000,41.40601,42.97355,1.74141
2773,27.73000,41.42750,42.99522,1.74089
2774,27.74000,41.44900,43.01689,1.74036
2775,27.75000,41.47052,43.03858,1.73984
2776,27.76000,41.49204,43.06027,1.73932
2777,27.77000,41.51358,43.08198,1.73880
2778,27.78000,41.53512,43.10370,1.73828
2779,27.79000,41.55668,43.12542,1.73776
2780,27.80000,41.57825,43.14716,1.73723
2781,27.81000,41.59983,43.16891,1.73671
2782,27.82000,41.62142,43.19066,1.73619
2783,27.83000,41.64302,43.21243,1.73567
2784,27.84000,41.66463,43.23421,1.73515
2785,27.85000,41.68625,43.25600,1.73463
2786,27.86000,41.70789,43.27780,1.73411
2787,27.87000,41.72953,43.29960,1.73359
2788,27.88000,41.75119,43.32142,1.73307
2789,27.89000,41.77285,43.34325,1.73255
2790,27.90000,41.79453,43.36509,1.73203
2791,27.91000,41.81622,43.38694,1.73151
2792,27.92000,41.83792,43.40880,1.73099
2793,27.93000,41.85963,43.43067,1.73047
2794,27.94000,41.88135,43.45255,1.72995
2795,27.95000,41.90308,43.47444,1.72943
2796,27.96000,41.92482,43.49634,1.72892
2797,27.97000,41.94658,43.51825,1.72840
2798,27.98000,41.96834,43.54017,1.72788
2799,27.99000,41.99012,43.56210,1.72736
2800,28.00000,42.01190,43.58404,1.72684
2801,28.01000,42.03370,43.60599,1.72632
2802,28.02000,42.05551,43.62796,1.72581
2803,28.03000,42.07733,43.64993,1.72529
2804,28.04000,42.09916,43.67191,1.72477
2805,28.05000,42.12100,43.69391,1.72425
2806,28.06000,42.14285,43.71591,1.72374
2807,28.07000,42.16472,43.73792,1.72322
2808,28.08000,42.18659,43.75995,1.72270
2809,28.09000,42.20848,43.78198,1.72219
2810,28.10000,42.23037,43.80403,1.72167
2811,28.11000,42.25228,43.82608,1.72115
2812,28.12000,42.27420,43.84815,1.72064
2813,28.13000,42.29613,43.87022,1.72012
2814,28.14000,42.31807,43.89231,1.71960
2815,28.15000,42.34002,43.91441,1.71909
2816,28.16000,42.36198,43.93651,1.71857
2817,28.17000,42.38396,43.95863,1.71806
2818,28.18000,42.40594,43.98076,1.71754
2819,28.19000,42.42794,44.00290,1.71703
2820,28.20000,42.44994,44.02505,1.71651
2821,28.21000,42.47196,44.04720,1.71600
2822,28.22000,42.49399,44.06937,1.71548
2823,28.23000,42.51603,44.09155,1.71497
2824,28.24000,42.53808,44.11374,1.71445
2825,28.25000,42.56015,44.13595,1.71394
2826,28.26000,42.58222,44.15816,1.71343
2827,28.27000,42.60430,44.18038,1.71291
2828,28.28000,42.62640,44.20261,1.71240
2829,28.29000,42.64851,44.22485,1.71188
2830,28.30000,42.67062,44.24711,1.71137
2831,28.31000,42.69275,44.26937,1.71086
2832,28.32000,42.71489,44.29164,1.71034
2833,28.33000,42.73704,44.31393,1.70983
2834,28.34000,42.75921,44.33622,1.70932
2835,28.35000,42.78138,44.35853,1.70881
2836,28.36000,42.80357,44.38085,1.70829
2837,28.37000,42.82576,44.40317,1.70778
2838,28.38000,42.84797,44.42551,1.70727
2839,28.39000,42.87019,44.44786,1.70676
2840,28.40000,42.89242,44.47022,1.70624
2841,28.41000,42.91466,44.49258,1.70573
2842,28.42000,42.93691,44.51496,1.70522
2843,28.43000,42.95917,44.53735,1.70471
2844,28.44000,42.98145,44.55975,1.70420
2845,28.45000,43.00373,44.58217,1.70369
2846,28.46000,43.02603,44.60459,1.70318
2847,28.47000,43.04834,44.62702,1.70266
2848,28.48000,43.07066,44.64946,1.70215
2849,28.49000,43.09299,44.67192,1.70164
2850,28.50000,43.11533,44.69438,1.70113
2851,28.51000,43.13768,44.71685,1.70062
2852,28.52000,43.16004,44.73934,1.70011
2853,28.53000,43.18242,44.76184,1.69960
2854,28.54000,43.20481,44.78434,1.69909
2855,28.55000,43.22720,44.80686,1.69858
2856,28.56000,43.24961,44.82939,1.69807
2857,28.57000,43.27203,44.85192,1.69756
2858,28.58000,43.29447,44.87447,1.69705
2859,28.59000,43.31691,44.89703,1.69655
2860,28.60000,43.33936,44.91960,1.69604
2861,28.61000,43.36183,44.94218,1.69553
2862,28.62000,43.38430,44.96478,1.69502
2863,28.63000,43.40679,44.98738,1.69451
2864,28.64000,43.42929,45.00999,1.69400
2865,28.65000,43.45180,45.03261,1.69349
2866,28.66000,43.47432,45.05525,1.69299
2867,28.67000,43.49686,45.07789,1.69248
2868,28.68000,43.51940,45.10055,1.69197
2869,28.69000,43.54196,45.12322,1.69146
2870,28.70000,43.56453,45.14589,1.69096
2871,28.71000,43.58710,45.16858,1.69045
2872,28.72000,43.60969,45.19128,1.68994
2873,28.73000,43.63230,45.21399,1.68944
2874,28.74000,43.65491,45.23671,1.68893
2875,28.75000,43.67753,45.25944,1.68842
2876,28.76000,43.70017,45.28218,1.68792
2877,28.77000,43.72281,45.30493,1.68741
2878,28.78000,43.74547,45.32770,1.68690
2879,28.79000,43.76814,45.35047,1.68640
2880,28.80000,43.79082,45.37326,1.68589
2881,28.81000,43.81352,45.39605,1.68539
2882,28.82000,43.83622,45.41886,1.68488
2883,28.83000,43.85893,45.44167,1.68437
2884,28.84000,43.88166,45.46450,1.68387
2885,28.85000,43.90440,45.48734,1.68336
2886,28.86000,43.92715,45.51019,1.68286
2887,28.87000,43.94991,45.53305,1.68235
2888,28.88000,43.97268,45.55592,1.68185
2889,28.89000,43.99546,45.57880,1.68135
2890,28.90000,44.01826,45.60170,1.68084
2891,28.91000,44.04107,45.62460,1.68034
2892,28.92000,44.06388,45.64752,1.67983
2893,28.93000,44.08671,45.67044,1.67933
2894,28.94000,44.10955,45.69338,1.67883
2895,28.95000,44.13241,45.71632,1.67832
2896,28.96000,44.15527,45.73928,1.67782
2897,28.97000,44.17815,45.76225,1.67732
2898,28.98000,44.20103,45.78523,1.67681
2899,28.99000,44.22393,45.80822,1.67631
2900,29.00000,44.24684,45.83122,1.67581
2901,29.01000,44.26976,45.85424,1.67530
2902,29.02000,44.29270,45.87726,1.67480
2903,29.03000,44.31564,45.90029,1.67430
2904,29.04000,44.33860,45.92334,1.67380
2905,29.05000,44.36156,45.94639,1.67329
2906,29.06000,44.38454,45.96946,1.67279
2907,29.07000,44.40753,45.99254,1.67229
2908,29.08000,44.43054,46.01563,1.67179
2909,29.09000,44.45355,46.03873,1.67129
2910,29.10000,44.47657,46.06184,1.67079
2911,29.11000,44.49961,46.08496,1.67029
2912,29.12000,44.52266,46.10809,1.66978
2913,29.13000,44.54572,46.13124,1.66928
2914,29.14000,44.56879,46.15439,1.66878
2915,29.15000,44.59187,46.17756,1.66828
2916,29.16000,44.61497,46.20074,1.66778
2917,29.17000,44.63807,46.22392,1.66728
2918,29.18000,44.66119,46.24712,1.66678
2919,29.19000,44.68432,46.27033,1.66628
2920,29.20000,44.70746,46.29355,1.66578
2921,29.21000,44.73061,46.31679,1.66528
2922,29.22000,44.75378,46.34003,1.66478
2923,29.23000,44.77695,46.36328,1.66428
2924,29.24000,44.80014,46.38655,1.66378
2925,29.25000,44.82334,46.40982,1.66328
2926,29.26000,44.84655,46.43311,1.66279
2927,29.27000,44.86977,46.45641,1.66229
2928,29.28000,44.89301,46.47972,1.66179
2929,29.29000,44.91625,46.50304,1.66129
2930,29.30000,44.93951,46.52637,1.66079
2931,29.31000,44.96278,46.54971,1.66029
2932,29.32000,44.98606,46.57307,1.65980
2933,29.33000,45.00935,46.59643,1.65930
2934,29.34000,45.03266,46.61981,1.65880
2935,29.35000,45.05597,46.64320,1.65830
2936,29.36000,45.07930,46.66659,1.65780
2937,29.37000,45.10264,46.69000,1.65731
2938,29.38000,45.12599,46.71342,1.65681
2939,29.39000,45.14935,46.73686,1.65631
2940,29.40000,45.17273,46.76030,1.65582
2941,29.41000,45.19611,46.78375,1.65532
2942,29.42000,45.21951,46.80722,1.65482
2943,29.43000,45.24292,46.83069,1.65433
2944,29.44000,45.26634,46.85418,1.65383
2945,29.45000,45.28977,46.87768,1.65333
2946,29.46000,45.31322,46.90119,1.65284
2947,29.47000,45.33668,46.92471,1.65234
2948,29.48000,45.36014,46.94824,1.65185
2949,29.49000,45.38362,46.97179,1.65135
2950,29.50000,45.40712,46.99534,1.65086
2951,29.51000,45.43062,47.01891,1.65036
2952,29.52000,45.45414,47.04248,1.64987
2953,29.53000,45.47766,47.06607,1.64937
2954,29.54000,45.50120,47.08967,1.64888
2955,29.55000,45.52475,47.11328,1.64838
2956,29.56000,45.54831,47.13691,1.64789
2957,29.57000,45.57189,47.16054,1.64739
2958,29.58000,45.59547,47.18418,1.64690
2959,29.59000,45.61907,47.20784,1.64641
2960,29.60000,45.64268,47.23151,1.64591
2961,29.61000,45.66630,47.25519,1.64542
2962,29.62000,45.68994,47.27887,1.64492
2963,29.63000,45.71358,47.30258,1.64443
2964,29.64000,45.73724,47.32629,1.64394
2965,29.65000,45.76091,47.35001,1.64344
2966,29.66000,45.78459,47.37375,1.64295
2967,29.67000,45.80828,47.39749,1.64246
2968,29.68000,45.83199,47.42125,1.64197
2969,29.69000,45.85570,47.44502,1.64147
2970,29.70000,45.87943,47.46880,1.64098
2971,29.71000,45.90317,47.49259,1.64049
2972,29.72000,45.92693,47.51640,1.64000
2973,29.73000,45.95069,47.54021,1.63950
2974,29.74000,45.97447,47.56404,1.63901
2975,29.75000,45.99825,47.58787,1.63852
2976,29.76000,46.02205,47.61172,1.63803
2977,29.77000,46.04587,47.63558,1.63754
2978,29.78000,46.06969,47.65945,1.63705
2979,29.79000,46.09353,47.68333,1.63656
2980,29.80000,46.11737,47.70723,1.63607
2981,29.81000,46.14123,47.73113,1.63557
2982,29.82000,46.16510,47.75505,1.63508
2983,29.83000,46.18899,47.77898,1.63459
2984,29.84000,46.21288,47.80292,1.63410
2985,29.85000,46.23679,47.82687,1.63361
2986,29.86000,46.26071,47.85083,1.63312
2987,29.87000,46.28464,47.87481,1.63263
2988,29.88000,46.30858,47.89879,1.63214
2989,29.89000,46.33254,47.92279,1.63165
2990,29.90000,46.35651,47.94680,1.63116
2991,29.91000,46.38049,47.97082,1.63068
2992,29.92000,46.40448,47.99485,1.63019
2993,29.93000,46.42848,48.01889,1.62970
2994,29.94000,46.45250,48.04295,1.62921
2995,29.95000,46.47652,48.06701,1.62872
2996,29.96000,46.50056,48.09109,1.62823
2997,29.97000,46.52462,48.11518,1.62774
2998,29.98000,46.54868,48.13928,1.62725
2999,29.99000,46.57275,48.16339,1.62677
3000,30.00000,46.59684,48.18752,1.62628
3001,30.01000,46.62094,48.21165,1.62579
3002,30.02000,46.64505,48.23580,1.62530
3003,30.03000,46.66918,48.25996,1.62482
3004,30.04000,46.69331,48.28413,1.62433
3005,30.05000,46.71746,48.30831,1.62384
3006,30.06000,46.74162,48.33250,1.62335
3007,30.07000,46.76579,48.35671,1.62287
3008,30.08000,46.78998,48.38092,1.62238
3009,30.09000,46.81418,48.40515,1.62189
3010,30.10000,46.83838,48.42939,1.62141
3011,30.11000,46.86261,48.45364,1.62092
3012,30.12000,46.88684,48.47790,1.62043
3013,30.13000,46.91108,48.50218,1.61995
3014,30.14000,46.93534,48.52646,1.61946
3015,30.15000,46.95961,48.55076,1.61898
3016,30.16000,46.98389,48.57507,1.61849
3017,30.17000,47.00818,48.59939,1.61801
3018,30.18000,47.03249,48.62372,1.61752
3019,30.19000,47.05681,48.64807,1.61704
3020,30.20000,47.08114,48.67242,1.61655
3021,30.21000,47.10548,48.69679,1.61607
3022,30.22000,47.12984,48.72117,1.61558
3023,30.23000,47.15420,48.74556,1.61510
3024,30.24000,47.17858,48.76996,1.61461
3025,30.25000,47.20297,48.79437,1.61413
3026,30.26000,47.22738,48.81880,1.61364
3027,30.27000,47.25179,48.84324,1.61316
3028,30.28000,47.27622,48.86769,1.61268
3029,30.29000,47.30066,48.89215,1.61219
3030,30.30000,47.32511,48.91662,1.61171
3031,30.31000,47.34957,48.94110,1.61122
3032,30.32000,47.37405,48.96560,1.61074
3033,30.33000,47.39854,48.99011,1.61026
3034,30.34000,47.42304,49.01463,1.60977
3035,30.35000,47.44756,49.03916,1.60929
3036,30.36000,47.47208,49.06370,1.60881
3037,30.37000,47.49662,49.08826,1.60833
3038,30.38000,47.52117,49.11282,1.60784
3039,30.39000,47.54573,49.13740,1.60736
3040,30.40000,47.57031,49.16199,1.60688
3041,30.41000,47.59489,49.18660,1.60640
3042,30.42000,47.61949,49.21121,1.60592
3043,30.43000,47.64410,49.23583,1.60543
3044,30.44000,47.66873,49.26047,1.60495
3045,30.45000,47.69337,49.28512,1.60447
3046,30.46000,47.71801,49.30978,1.60399
3047,30.47000,47.74268,49.33446,1.60351
3048,30.48000,47.76735,49.35914,1.60303
3049,30.49000,47.79203,49.38384,1.60255
3050,30.50000,47.81673,49.40855,1.60207
3051,30.51000,47.84144,49.43327,1.60159
3052,30.52000,47.86617,49.45800,1.60111
3053,30.53000,47.89090,49.48274,1.60063
3054,30.54000,47.91565,49.50750,1.60015
3055,30.55000,47.94041,49.53227,1.59967
3056,30.56000,47.96518,49.55705,1.59919
3057,30.57000,47.98997,49.58184,1.59871
3058,30.58000,48.01476,49.60664,1.59823
3059,30.59000,48.03957,49.63146,1.59775
3060,30.60000,48.06439,49.65629,1.59727
3061,30.61000,48.08923,49.68113,1.59679
3062,30.62000,48.11408,49.70598,1.59631
3063,30.63000,48.13893,49.73084,1.59583
3064,30.64000,48.16381,49.75572,1.59535
3065,30.65000,48.18869,49.78060,1.59487
3066,30.66000,48.21359,49.80550,1.59440
3067,30.67000,48.23850,49.83041,1.59392
3068,30.68000,48.26342,49.85534,1.59344
3069,30.69000,48.28835,49.88027,1.59296
3070,30.70000,48.31330,49.90522,1.59248
3071,30.71000,48.33826,49.93018,1.59201
3072,30.72000,48.36323,49.95515,1.59153
3073,30.73000,48.38821,49.98013,1.59105
3074,30.74000,48.41321,50.00513,1.59057
3075,30.75000,48.43822,50.03013,1.59010
3076,30.76000,48.46324,50.05515,1.58962
3077,30.77000,48.48827,50.08019,1.58914
3078,30.78000,48.51332,50.10523,1.58867
3079,30.79000,48.53838,50.13028,1.58819
3080,30.80000,48.56345,50.15535,1.58771
3081,30.81000,48.58853,50.18043,1.58724
3082,30.82000,48.61363,50.20552,1.58676
3083,30.83000,48.63874,50.23063,1.58628
3084,30.84000,48.66386,50.25574,1.58581
3085,30.85000,48.68899,50.28087,1.58533
3086,30.86000,48.71414,50.30601,1.58486
3087,30.87000,48.73930,50.33116,1.58438
3088,30.88000,48.76447,50.35633,1.58391
3089,30.89000,48.78966,50.38150,1.58343
3090,30.90000,48.81485,50.40669,1.58296
3091,30.91000,48.84006,50.43189,1.58248
3092,30.92000,48.86528,50.45710,1.58201
3093,30.93000,48.89052,50.48233,1.58153
3094,30.94000,48.91577,50.50757,1.58106
3095,30.95000,48.94103,50.53281,1.58058
3096,30.96000,48.96630,50.55808,1.58011
3097,30.97000,48.99159,50.58335,1.57964
3098,30.98000,49.01688,50.60864,1.57916
3099,30.99000,49.04219,50.63393,1.57869
3100,31.00000,49.06752,50.65924,1.57821
3101,31.01000,49.09285,50.68457,1.57774
3102,31.02000,49.11820,50.70990,1.57727
3103,31.03000,49.14356,50.73525,1.57680
3104,31.04000,49.16894,50.76061,1.57632
3105,31.05000,49.19432,50.78598,1.57585
3106,31.06000,49.21972,50.81136,1.57538
3107,31.07000,49.24513,50.83675,1.57490
3108,31.08000,49.27056,50.86216,1.57443
3109,31.09000,49.29600,50.88758,1.57396
3110,31.10000,49.32145,50.91302,1.57349
3111,31.11000,49.34691,50.93846,1.57302
3112,31.12000,49.37239,50.96392,1.57254
3113,31.13000,49.39787,50.98939,1.57207
3114,31.14000,49.42338,51.01487,1.57160
3115,31.15000,49.44889,51.04036,1.57113
3116,31.16000,49.47442,51.06587,1.57066
3117,31.17000,49.49995,51.09138,1.57019
3118,31.18000,49.52551,51.11692,1.56972
3119,31.19000,49.55107,51.14246,1.56924
3120,31.20000,49.57665,51.16801,1.56877
3121,31.21000,49.60224,51.19358,1.56830
3122,31.22000,49.62784,51.21916,1.56783
3123,31.23000,49.65346,51.24475,1.56736
3124,31.24000,49.67909,51.27036,1.56689
3125,31.25000,49.70473,51.29598,1.56642
3126,31.26000,49.73038,51.32160,1.56595
3127,31.27000,49.75605,51.34725,1.56548
3128,31.28000,49.78173,51.37290,1.56501
3129,31.29000,49.80742,51.39857,1.56454
3130,31.30000,49.83313,51.42425,1.56407
3131,31.31000,49.85885,51.44994,1.56361
3132,31.32000,49.88458,51.47564,1.56314
3133,31.33000,49.91032,51.50136,1.56267
3134,31.34000,49.93608,51.52709,1.56220
3135,31.35000,49.96185,51.55283,1.56173
3136,31.36000,49.98763,51.57858,1.56126
3137,31.37000,50.01343,51.60435,1.56079
3138,31.38000,50.03924,51.63012,1.56033
3139,31.39000,50.06506,51.65591,1.55986
3140,31.40000,50.09089,51.68172,1.55939
3141,31.41000,50.11674,51.70753,1.55892
3142,31.42000,50.14260,51.73336,1.55845
